"id","label","type","x","y"
"am_99879","WP-4-114: Kapitel 4: Berlin lebt Vielfalt","amendment",-72.2394256591797,-33.2340240478516
"am_99880","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-69.5197906494141,-33.0282020568848
"am_99881","WP-4-132: Kapitel 4: Berlin lebt Vielfalt","amendment",-71.1786270141602,-29.0759906768799
"am_99883","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-61.6050491333008,-40.6508941650391
"am_99884","WP-3-241-2: Kapitel 3: Berlin gestaltet Zukunft","amendment",-60.9776191711426,-40.332088470459
"am_99886","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-67.9560241699219,-31.8315334320068
"am_99887","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-69.1736145019531,-32.2987670898438
"am_99888","WP-5-698: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-64.0384140014648,-37.7741317749023
"am_99889","Änderungsantrag zu WP-2: Kapitel 2: Berlin hält zusammen","amendment",-74.1171188354492,-31.8178749084473
"am_99890","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-78.3487167358398,-26.1635646820068
"am_99891","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-77.2863922119141,-26.581335067749
"am_99893","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-70.7633285522461,-27.332145690918
"am_99895","WP-2-055: Kapitel 2: Berlin hält zusammen","amendment",-74.2806549072266,-28.3661613464355
"am_99897","WP-3-493: Kapitel 3: Berlin gestaltet Zukunft","amendment",-73.0725708007812,-28.5920696258545
"am_99900","WP-5-333: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-73.3437042236328,-32.1942672729492
"am_99902","WP-3-631: Kapitel 3: Berlin gestaltet Zukunft","amendment",-77.5250778198242,-28.0861396789551
"am_99903","Änderungsantrag zu WP-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-71.3357009887695,-33.283805847168
"am_99908","WP-4-230-3: Kapitel 4: Berlin lebt Vielfalt","amendment",-69.8418273925781,-33.9950256347656
"am_99911","Änderungsantrag zu WP-2: Kapitel 2: Berlin hält zusammen","amendment",-75.8550262451172,-34.9472465515137
"am_99914","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-67.4754943847656,-35.3832397460938
"am_99915","Änderungsantrag zu WP-2: Kapitel 2: Berlin hält zusammen","amendment",-79.1628036499023,-30.119535446167
"am_99917","WP-0-022: Präambel","amendment",-70.1237869262695,-32.8084487915039
"am_99922","Änderungsantrag zu WP-2: Kapitel 2: Berlin hält zusammen","amendment",-76.5000839233398,-35.4834022521973
"am_99926","WP-4-814: Kapitel 4: Berlin lebt Vielfalt","amendment",-69.8407516479492,-35.0644454956055
"am_99934","Änderungsantrag zu WP-2: Kapitel 2: Berlin hält zusammen","amendment",-74.7035675048828,-35.2383728027344
"am_99951","Änderungsantrag zu WP-5: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-63.0988655090332,-44.0669593811035
"am_99952","Änderungsantrag zu WP-2: Kapitel 2: Berlin hält zusammen","amendment",-73.6717300415039,-28.293327331543
"am_99953","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-56.1498794555664,-43.2632865905762
"am_99954","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-59.0156059265137,-43.2168045043945
"am_99955","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-59.3436431884766,-44.5585784912109
"am_99956","Änderungsantrag zu WP-2: Kapitel 2: Berlin hält zusammen","amendment",-74.4892807006836,-31.5492725372314
"am_99957","Änderungsantrag zu WP-2: Kapitel 2: Berlin hält zusammen","amendment",-73.8591384887695,-30.687183380127
"am_99958","Änderungsantrag zu WP-2: Kapitel 2: Berlin hält zusammen","amendment",-73.646842956543,-31.194206237793
"am_99959","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-73.357421875,-31.197732925415
"am_99960","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-72.9018096923828,-29.6889057159424
"am_99961","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-72.9808197021484,-30.9171867370605
"am_99962","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-74.552848815918,-31.7512912750244
"am_99963","WP-2-587: Kapitel 2: Berlin hält zusammen","amendment",-72.3651504516602,-33.4293403625488
"am_99964","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-72.302131652832,-30.6999797821045
"am_99966","WP-2-592: Kapitel 2: Berlin hält zusammen","amendment",-72.5945281982422,-32.7889137268066
"am_99967","Änderungsantrag zu WP-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-74.0679702758789,-30.4427604675293
"am_99969","Änderungsantrag zu WP-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-72.0345306396484,-28.1285152435303
"am_99971","Änderungsantrag zu WP-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-75.6498794555664,-32.6027793884277
"am_99972","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-61.4433708190918,-44.3123168945312
"am_99983","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-57.142951965332,-45.40625
"am_99985","Änderungsantrag zu WP-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-74.0294418334961,-32.016487121582
"am_99989","Änderungsantrag zu WP-5: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-73.9362258911133,-30.7274780273438
"am_99990","Änderungsantrag zu WP-2: Kapitel 2: Berlin hält zusammen","amendment",-57.1878547668457,-40.7583236694336
"am_99992","Änderungsantrag zu WP-5: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-73.4747314453125,-31.5475673675537
"am_99993","WP-2-167: Kapitel 2: Berlin hält zusammen","amendment",-60.3170700073242,-42.9156036376953
"am_99994","WP-6-579: Kapitel 6: Berlin funktioniert zuverlässig","amendment",-73.5237655639648,-36.061954498291
"am_99995","Änderungsantrag zu WP-5: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-73.8083343505859,-30.9589023590088
"am_99997","Änderungsantrag zu WP-5: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-74.9173812866211,-30.6689300537109
"am_99999","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-68.9681777954102,-43.3301239013672
"am_100001","WP-4-657: Kapitel 4: Berlin lebt Vielfalt","amendment",-69.2740707397461,-35.0039863586426
"am_100004","Änderungsantrag zu WP-0: Präambel","amendment",-72.46728515625,-32.6745491027832
"am_100005","WP-5-155: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-65.5502700805664,-35.3037147521973
"am_100006","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-63.5092926025391,-35.7834854125977
"am_100007","Änderungsantrag zu WP-6: Kapitel 6: Berlin funktioniert zuverlässig","amendment",-72.5875930786133,-29.8386363983154
"am_100009","Änderungsantrag zu WP-2: Kapitel 2: Berlin hält zusammen","amendment",-72.0067443847656,-30.4898929595947
"am_100013","Änderungsantrag zu WP-6: Kapitel 6: Berlin funktioniert zuverlässig","amendment",-71.6364593505859,-30.7830905914307
"am_100014","WP-4-707: Kapitel 4: Berlin lebt Vielfalt","amendment",-67.6829071044922,-36.3321952819824
"am_100025","Änderungsantrag zu WP-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-74.8759613037109,-27.1163787841797
"am_100028","WP-5-003: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-73.9938125610352,-31.2101764678955
"am_100029","WP-6-079: Kapitel 6: Berlin funktioniert zuverlässig","amendment",-69.6807250976562,-35.1131629943848
"am_100035","WP-5-148: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-73.9251327514648,-32.6441802978516
"am_100041","Änderungsantrag zu WP-6: Kapitel 6: Berlin funktioniert zuverlässig","amendment",-72.8837585449219,-31.9828071594238
"am_100045","Änderungsantrag zu WP-6: Kapitel 6: Berlin funktioniert zuverlässig","amendment",-72.3650741577148,-30.5587120056152
"am_100047","WP-4-546: Kapitel 4: Berlin lebt Vielfalt","amendment",-72.0540084838867,-32.5649681091309
"am_100051","Änderungsantrag zu WP-2: Kapitel 2: Berlin hält zusammen","amendment",-70.0498428344727,-30.2694511413574
"am_100060","WP-5-165: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-73.3307266235352,-32.0940322875977
"am_100062","Änderungsantrag zu WP-6: Kapitel 6: Berlin funktioniert zuverlässig","amendment",-73.474006652832,-33.1683197021484
"am_100077","Änderungsantrag zu WP-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-75.902961730957,-27.2915573120117
"am_100079","Änderungsantrag zu WP-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-71.6523513793945,-28.4397830963135
"am_100080","Änderungsantrag zu WP-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-75.4832763671875,-29.4682540893555
"am_100081","Änderungsantrag zu WP-2: Kapitel 2: Berlin hält zusammen","amendment",-75.253303527832,-31.108118057251
"am_100082","Änderungsantrag zu WP-2: Kapitel 2: Berlin hält zusammen","amendment",-74.6160125732422,-28.6561584472656
"am_100083","Änderungsantrag zu WP-2: Kapitel 2: Berlin hält zusammen","amendment",-72.634407043457,-30.9186401367188
"am_100084","Änderungsantrag zu WP-2: Kapitel 2: Berlin hält zusammen","amendment",-72.2831802368164,-30.469799041748
"am_100085","Änderungsantrag zu WP-5: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-73.5991516113281,-34.4051170349121
"am_100086","Änderungsantrag zu WP-5: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-57.6239051818848,-44.1083183288574
"am_100087","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-57.7087364196777,-45.6384124755859
"am_100088","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-72.9012756347656,-33.541088104248
"am_100089","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-73.1880035400391,-32.9824447631836
"am_100090","WP-3-758: Kapitel 3: Berlin gestaltet Zukunft","amendment",-47.0167655944824,-10.9940605163574
"am_100091","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-59.0995941162109,-45.461784362793
"am_100092","Änderungsantrag zu WP-6: Kapitel 6: Berlin funktioniert zuverlässig","amendment",-72.5354309082031,-28.718994140625
"am_100093","Änderungsantrag zu WP-0: Präambel","amendment",-77.5384216308594,-30.7712936401367
"am_100094","Änderungsantrag zu WP-5: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-62.1788330078125,-40.357421875
"am_100095","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-56.3917350769043,-44.8026542663574
"am_100096","Änderungsantrag zu WP-0: Präambel","amendment",-77.9485397338867,-30.0881862640381
"am_100097","Änderungsantrag zu WP-0: Präambel","amendment",-77.1939010620117,-31.0424747467041
"am_100098","Änderungsantrag zu WP-0: Präambel","amendment",-78.2363128662109,-30.8096218109131
"am_100099","Änderungsantrag zu WP-0: Präambel","amendment",-78.3201751708984,-30.2429084777832
"am_100100","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-75.9785614013672,-28.7111225128174
"am_100103","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-78.8831787109375,-30.6893348693848
"am_100106","Änderungsantrag zu WP-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-69.7121429443359,-25.4636631011963
"am_100107","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-78.2581405639648,-29.4508419036865
"am_100108","WP-2-056-2: Kapitel 2: Berlin hält zusammen","amendment",-63.9330863952637,-43.978572845459
"am_100109","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-77.7046890258789,-29.3688945770264
"am_100110","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-76.6195068359375,-30.1391277313232
"am_100111","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-72.9096145629883,-31.5510711669922
"am_100112","Änderungsantrag zu WP-6: Kapitel 6: Berlin funktioniert zuverlässig","amendment",-71.589241027832,-30.3851680755615
"am_100115","Änderungsantrag zu WP-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-75.6793594360352,-30.8920402526855
"am_100116","WP-1-085-2: Kapitel 1: Berlin bleibt lebenswert","amendment",-73.2065887451172,-29.8900451660156
"am_100117","WP-5-017: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-69.6728591918945,-35.5940780639648
"am_100118","WP-2-556: Kapitel 2: Berlin hält zusammen","amendment",-71.7543487548828,-31.8933353424072
"am_100119","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-73.1699981689453,-29.2520046234131
"am_100120","WP-1-085-3: Kapitel 1: Berlin bleibt lebenswert","amendment",-74.5399780273438,-30.0465221405029
"am_100121","WP-1-008: Kapitel 1: Berlin bleibt lebenswert","amendment",-73.3719177246094,-30.7727298736572
"am_100122","Änderungsantrag zu WP-6: Kapitel 6: Berlin funktioniert zuverlässig","amendment",-73.2406311035156,-32.1009292602539
"am_100123","WP-1-013-2: Kapitel 1: Berlin bleibt lebenswert","amendment",-72.9340972900391,-28.7198944091797
"am_100124","WP-3-148-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-61.4731178283691,-45.5201416015625
"am_100125","WP-1-019-3: Kapitel 1: Berlin bleibt lebenswert","amendment",-74.2481536865234,-30.9655132293701
"am_100126","WP-3-143: Kapitel 3: Berlin gestaltet Zukunft","amendment",-61.958381652832,-42.9392280578613
"am_100127","WP-2-493-2: Kapitel 2: Berlin hält zusammen","amendment",-60.5072135925293,-42.0846099853516
"am_100128","WP-4-692-2: Kapitel 4: Berlin lebt Vielfalt","amendment",-64.0447235107422,-39.412769317627
"am_100129","Änderungsantrag zu WP-2: Kapitel 2: Berlin hält zusammen","amendment",-60.7357521057129,-41.5699348449707
"am_100130","Änderungsantrag zu WP-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-75.6883697509766,-31.7663650512695
"am_100131","Änderungsantrag zu WP-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-77.0858840942383,-30.8788909912109
"am_100132","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-74.4901809692383,-29.9638500213623
"am_100133","Änderungsantrag zu WP-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-77.4056167602539,-31.1737880706787
"am_100134","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-74.9515991210938,-34.3176155090332
"am_100135","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-75.0739059448242,-28.797550201416
"am_100136","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-71.9644241333008,-31.3246726989746
"am_100138","WP-4-078-2: Kapitel 4: Berlin lebt Vielfalt","amendment",-73.8718566894531,-31.4778957366943
"am_100139","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-74.4221038818359,-30.9652462005615
"am_100142","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-77.5129852294922,-33.0035629272461
"am_100144","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-74.4981231689453,-31.0549583435059
"am_100145","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-74.8746337890625,-29.7208366394043
"am_100149","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-73.1998519897461,-30.7967166900635
"am_100151","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-75.02978515625,-31.2925987243652
"am_100153","Änderungsantrag zu WP-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-69.5012817382812,-25.7948188781738
"am_100155","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-75.4210586547852,-30.3387050628662
"am_100156","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-75.8909454345703,-30.5416507720947
"am_100158","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-77.4852905273438,-29.6377334594727
"am_100160","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-72.8502044677734,-28.620922088623
"am_100161","WP-3-499: Kapitel 3: Berlin gestaltet Zukunft","amendment",-67.5916748046875,-36.4624290466309
"am_100163","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-73.0147933959961,-30.2405891418457
"am_100173","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-73.9597015380859,-31.3552017211914
"am_100178","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-73.7166366577148,-29.0471343994141
"am_100180","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-74.6590576171875,-31.8090877532959
"am_100184","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-63.9820899963379,-37.3871307373047
"am_100191","Änderungsantrag zu WP-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-77.4922332763672,-20.9680061340332
"am_100193","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-66.3674545288086,-39.0658378601074
"am_100209","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-67.2082443237305,-37.5889320373535
"am_100212","Änderungsantrag zu WP-5: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-59.0575637817383,-41.9044418334961
"am_100214","Änderungsantrag zu WP-2: Kapitel 2: Berlin hält zusammen","amendment",-73.9126663208008,-32.0500907897949
"am_100230","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-74.3800659179688,-28.6992378234863
"am_100232","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-67.5414123535156,-37.2619285583496
"am_100233","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-74.0905990600586,-27.0512847900391
"am_100235","WP-4-088-2: Kapitel 4: Berlin lebt Vielfalt","amendment",-61.9812812805176,-34.2456245422363
"am_100237","WP-5-101: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-73.5958404541016,-30.8640117645264
"am_100242","Änderungsantrag zu WP-5: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-76.7003784179688,-28.4206447601318
"am_100247","Änderungsantrag zu WP-6: Kapitel 6: Berlin funktioniert zuverlässig","amendment",-71.6775741577148,-29.7227001190186
"am_100251","WP-4-088-3: Kapitel 4: Berlin lebt Vielfalt","amendment",-66.2013931274414,-38.8512153625488
"am_100255","Änderungsantrag zu WP-5: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-14.431324005127,-79.5349655151367
"am_100260","Änderungsantrag zu WP-5: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-10.9308090209961,-76.0360412597656
"am_100264","WP-4-300-2: Kapitel 4: Berlin lebt Vielfalt","amendment",-80.5004348754883,-30.0784454345703
"am_100266","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-77.9876251220703,-26.2197017669678
"am_100269","Änderungsantrag zu WP-5: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-10.6211996078491,-84.4098663330078
"am_100273","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-75.6832427978516,-29.6788539886475
"am_100275","WP-5-211-2: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-62.9443092346191,-41.9349670410156
"am_100277","WP-5-220-5: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-58.7436103820801,-36.2412261962891
"am_100279","WP-5-220-6: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-63.8965148925781,-41.4370307922363
"am_100284","WP-5-236-3: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-63.8813171386719,-39.7520294189453
"am_100303","Änderungsantrag zu WP-5: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-73.2895812988281,-32.5294036865234
"am_100305","WP-3-493-2: Kapitel 3: Berlin gestaltet Zukunft","amendment",-74.9358520507812,-29.4913387298584
"am_100306","Änderungsantrag zu WP-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-73.245475769043,-33.2488250732422
"am_100316","WP-5-045-2: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-74.3976287841797,-30.5810604095459
"am_100319","Änderungsantrag zu WP-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-73.4997787475586,-32.7615547180176
"am_100321","WP-5-136: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-74.2010498046875,-31.3913402557373
"am_100322","Änderungsantrag zu WP-5: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-68.8293151855469,-37.1616020202637
"am_100324","Änderungsantrag zu WP-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-74.6417083740234,-32.0406112670898
"am_100335","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-72.3738479614258,-28.9083518981934
"am_100351","Änderungsantrag zu WP-2: Kapitel 2: Berlin hält zusammen","amendment",-75.2574462890625,-28.9821166992188
"am_100353","Änderungsantrag zu WP-2: Kapitel 2: Berlin hält zusammen","amendment",-73.5904006958008,-29.4077606201172
"am_100355","Änderungsantrag zu WP-6: Kapitel 6: Berlin funktioniert zuverlässig","amendment",-65.0964889526367,-38.4625205993652
"am_100357","Änderungsantrag zu WP-2: Kapitel 2: Berlin hält zusammen","amendment",-74.74462890625,-29.5012722015381
"am_100362","WP-1-472: Kapitel 1: Berlin bleibt lebenswert","amendment",-74.8514022827148,-29.4235019683838
"am_100363","Änderungsantrag zu WP-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-75.8706665039062,-29.8295001983643
"am_100389","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-68.5830078125,-38.0079689025879
"am_100415","Änderungsantrag zu WP-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-65.8745803833008,-37.6270217895508
"am_100422","Änderungsantrag zu WP-2: Kapitel 2: Berlin hält zusammen","amendment",-77.5516967773438,-24.6696853637695
"am_100425","Änderungsantrag zu WP-5: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-73.3374404907227,-30.258321762085
"am_100432","Änderungsantrag zu WP-0: Präambel","amendment",-71.1071701049805,-34.0407333374023
"am_100437","Änderungsantrag zu WP-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-73.0057373046875,-30.7394924163818
"am_100439","Änderungsantrag zu WP-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-74.4155883789062,-33.3858337402344
"am_100441","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-68.4026107788086,-35.6556777954102
"am_100442","Änderungsantrag zu WP-2: Kapitel 2: Berlin hält zusammen","amendment",-75.2176284790039,-28.9854202270508
"am_100443","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-72.8085861206055,-28.9597244262695
"am_100444","Änderungsantrag zu WP-2: Kapitel 2: Berlin hält zusammen","amendment",-76.3977279663086,-28.9393138885498
"am_100446","Änderungsantrag zu WP-2: Kapitel 2: Berlin hält zusammen","amendment",-76.1131134033203,-28.3931217193604
"am_100447","Änderungsantrag zu WP-2: Kapitel 2: Berlin hält zusammen","amendment",-76.1210708618164,-28.4828701019287
"am_100448","Änderungsantrag zu WP-2: Kapitel 2: Berlin hält zusammen","amendment",-76.0685882568359,-29.1606159210205
"am_100450","Änderungsantrag zu WP-2: Kapitel 2: Berlin hält zusammen","amendment",-76.4512252807617,-29.4431648254395
"am_100451","Änderungsantrag zu WP-2: Kapitel 2: Berlin hält zusammen","amendment",-79.9090957641602,-27.3545227050781
"am_100452","Änderungsantrag zu WP-2: Kapitel 2: Berlin hält zusammen","amendment",-76.3692092895508,-29.1137218475342
"am_100453","Änderungsantrag zu WP-2: Kapitel 2: Berlin hält zusammen","amendment",-76.439582824707,-28.6183090209961
"am_100454","Änderungsantrag zu WP-2: Kapitel 2: Berlin hält zusammen","amendment",-76.2668685913086,-29.452657699585
"am_100455","Änderungsantrag zu WP-2: Kapitel 2: Berlin hält zusammen","amendment",-73.0913238525391,-26.4027252197266
"am_100456","Änderungsantrag zu WP-2: Kapitel 2: Berlin hält zusammen","amendment",-76.3146438598633,-25.6480178833008
"am_100458","Änderungsantrag zu WP-5: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-62.2798156738281,-37.020320892334
"am_100459","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-76.2005081176758,-26.8646640777588
"am_100460","Änderungsantrag zu WP-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-75.2287521362305,-23.4867095947266
"am_100461","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-58.469596862793,-40.8737831115723
"am_100462","Änderungsantrag zu WP-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-77.2318344116211,-28.8852348327637
"am_100463","Änderungsantrag zu WP-5: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-77.2502593994141,-30.6308155059814
"am_100466","Änderungsantrag zu WP-2: Kapitel 2: Berlin hält zusammen","amendment",-56.9843101501465,-36.6740264892578
"am_100467","Änderungsantrag zu WP-5: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-76.2437286376953,-28.530855178833
"am_100477","Änderungsantrag zu WP-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-75.86279296875,-27.8646984100342
"am_100478","Änderungsantrag zu WP-6: Kapitel 6: Berlin funktioniert zuverlässig","amendment",-74.7774124145508,-31.0147495269775
"am_100483","Änderungsantrag zu WP-5: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-77.5507278442383,-31.1567764282227
"am_100485","Änderungsantrag zu WP-5: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-72.1447677612305,-28.2370796203613
"am_100486","Änderungsantrag zu WP-2: Kapitel 2: Berlin hält zusammen","amendment",-77.4806060791016,-28.8283977508545
